TrainCode,TrainDate,LocationCode,LocationFullName,ScheduledArrival,ActualArrival,ScheduledDeparture,ActualDeparture,LocationType,TrainOrigin,TrainDestination
D837,31 Mar 2025,DC427,,21:40:30,,21:40:30,,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,PERSE,Dublin Pearse,21:41:30,21:45:00,21:42:30,21:46:24,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,TARA,Tara Street,21:43:30,21:47:24,21:44:30,21:49:24,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,CNLLY,Dublin Connolly,21:47:00,21:51:18,21:48:00,21:53:12,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,OSSRY,,21:49:00,21:53:30,21:49:00,21:54:00,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,SUBJN,,21:49:30,,21:49:30,,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,EWALL,,21:50:00,,21:50:00,,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,CTARF,Clontarf Road,21:52:30,21:55:42,21:52:30,21:56:00,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,KLSTR,Killester,21:55:00,21:57:36,21:55:00,21:58:06,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,HTOWN,Harmonstown,21:57:00,21:59:42,21:57:00,22:00:00,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,RAHNY,Raheny,21:59:00,22:01:30,21:59:00,22:01:48,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,KBRCK,Kilbarrack,22:01:00,22:03:42,22:01:00,22:04:00,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,HWTHJ,Howth Junction,22:03:00,22:04:30,22:03:30,22:06:00,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,GRGRD,Clongriffin,22:06:00,22:07:18,22:06:30,22:08:54,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,PMNCK,Portmarnock,22:10:00,22:10:18,22:10:30,22:12:12,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,MHIDE,Malahide,22:14:30,22:14:48,22:15:30,22:16:42,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,DBATE,Donabate,22:19:00,22:18:42,22:20:00,22:21:24,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,RLUSK,Rush and Lusk,22:24:00,22:23:12,22:25:00,22:26:36,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,SKRES,Skerries,22:30:30,22:29:48,22:31:30,22:33:48,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,BBRGN,Balbriggan,22:36:30,22:37:00,22:37:30,22:38:54,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,GSTON,Gormanston,22:41:30,22:41:18,22:42:00,22:43:06,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,MSNEY,Mosney,22:44:30,22:44:48,22:44:30,22:45:00,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,LTOWN,Laytown,22:48:00,22:46:18,22:48:30,22:48:18,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,DGHDA,Drogheda,22:56:30,22:57:00,22:58:30,,S,Grand Canal Dock,Dundalk
D837,31 Mar 2025,DA287,,23:00:00,,23:00:00,,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,DA284,,23:06:30,,23:06:30,,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,DD282,,23:12:30,,23:12:30,,T,Grand Canal Dock,Dundalk
D837,31 Mar 2025,DDALK,Dundalk,23:20:00,,00:00:00,,D,Grand Canal Dock,Dundalk
A130,31 Mar 2025,CNLLY,Dublin Connolly,00:00:00,20:11:54,20:50:00,20:50:42,O,Dublin Connolly,Belfast
A130,31 Mar 2025,SUBJN,,20:51:30,,20:51:30,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,EWALL,,20:52:00,,20:52:00,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,CTARF,Clontarf Road,20:52:30,20:53:30,20:52:30,20:53:42,T,Dublin Connolly,Belfast
A130,31 Mar 2025,KLSTR,Killester,20:54:00,20:54:54,20:54:00,20:55:12,T,Dublin Connolly,Belfast
A130,31 Mar 2025,HTOWN,Harmonstown,20:54:30,20:56:18,20:54:30,20:56:36,T,Dublin Connolly,Belfast
A130,31 Mar 2025,RAHNY,Raheny,20:57:00,20:58:12,20:57:00,20:58:30,T,Dublin Connolly,Belfast
A130,31 Mar 2025,KBRCK,Kilbarrack,20:59:00,21:00:36,20:59:00,21:00:54,T,Dublin Connolly,Belfast
A130,31 Mar 2025,HWTHJ,Howth Junction,21:00:30,21:01:24,21:00:30,21:01:30,T,Dublin Connolly,Belfast
A130,31 Mar 2025,GRGRD,Clongriffin,21:02:00,21:02:18,21:02:00,21:02:30,T,Dublin Connolly,Belfast
A130,31 Mar 2025,PMNCK,Portmarnock,21:04:00,21:03:12,21:04:00,21:03:30,T,Dublin Connolly,Belfast
A130,31 Mar 2025,MHIDE,Malahide,21:06:30,21:06:12,21:06:30,21:06:24,T,Dublin Connolly,Belfast
A130,31 Mar 2025,DBATE,Donabate,21:10:30,21:07:48,21:10:30,21:08:30,T,Dublin Connolly,Belfast
A130,31 Mar 2025,RLUSK,Rush and Lusk,21:12:00,21:09:42,21:12:00,21:10:18,T,Dublin Connolly,Belfast
A130,31 Mar 2025,SKRES,Skerries,21:15:00,21:12:24,21:15:00,21:13:06,T,Dublin Connolly,Belfast
A130,31 Mar 2025,BBRGN,Balbriggan,21:18:00,21:15:12,21:18:00,21:15:30,T,Dublin Connolly,Belfast
A130,31 Mar 2025,GSTON,Gormanston,21:19:30,21:16:54,21:19:30,21:17:06,T,Dublin Connolly,Belfast
A130,31 Mar 2025,MSNEY,Mosney,21:21:00,21:18:06,21:21:00,21:18:18,T,Dublin Connolly,Belfast
A130,31 Mar 2025,LTOWN,Laytown,21:22:00,21:19:06,21:22:00,21:19:18,T,Dublin Connolly,Belfast
A130,31 Mar 2025,DGHDA,Drogheda,21:27:00,21:24:42,21:29:00,21:28:06,S,Dublin Connolly,Belfast
A130,31 Mar 2025,DA287,,21:31:00,,21:31:00,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,DA284,,21:37:00,,21:37:00,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,DD282,,21:42:00,,21:42:00,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,DDALK,Dundalk,21:49:00,21:46:54,21:51:00,21:51:12,S,Dublin Connolly,Belfast
A130,31 Mar 2025,NEWRY,Newry,22:07:00,,22:09:00,,S,Dublin Connolly,Belfast
A130,31 Mar 2025,PPASS,Poyntzpass,22:17:30,,22:17:30,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,PDOWN,Portadown,22:28:00,,22:30:00,,S,Dublin Connolly,Belfast
A130,31 Mar 2025,LURGN,Lurgan,22:36:00,,22:36:00,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,MOIRA,MOIRA,22:41:30,,22:41:30,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,LBURN,Lisburn,22:48:00,,22:48:00,,T,Dublin Connolly,Belfast
A130,31 Mar 2025,BFSTC,Belfast,22:58:00,,00:00:00,,D,Dublin Connolly,Belfast
E846,31 Mar 2025,BRAY,Bray,00:00:00,21:35:00,21:42:00,21:42:24,O,Bray,Malahide
E846,31 Mar 2025,SKILL,Shankill,21:46:00,21:45:06,21:46:30,21:46:36,S,Bray,Malahide
E846,31 Mar 2025,KILNY,Killiney,21:49:00,21:48:00,21:49:30,21:49:30,S,Bray,Malahide
E846,31 Mar 2025,DLKEY,Dalkey,21:53:30,21:52:18,21:54:00,21:54:18,S,Bray,Malahide
E846,31 Mar 2025,GLGRY,Glenageary,21:56:00,21:56:18,21:56:30,21:57:30,S,Bray,Malahide
E846,31 Mar 2025,SCOVE,Sandycove,21:58:00,21:58:24,21:58:30,21:59:36,S,Bray,Malahide
E846,31 Mar 2025,DLERY,Dun Laoghaire,22:01:30,22:01:30,22:02:00,22:02:42,S,Bray,Malahide
E846,31 Mar 2025,SHILL,Salthill and Monkstown,22:04:00,22:03:54,22:04:30,22:05:30,S,Bray,Malahide
E846,31 Mar 2025,SEAPT,Seapoint,22:05:30,22:05:42,22:06:00,22:07:12,S,Bray,Malahide
E846,31 Mar 2025,BROCK,Blackrock,22:08:00,22:07:42,22:08:30,22:09:18,S,Bray,Malahide
E846,31 Mar 2025,BTSTN,Booterstown,22:10:00,22:10:24,22:10:30,22:12:18,S,Bray,Malahide
E846,31 Mar 2025,SIDNY,Sydney Parade,22:12:30,22:13:30,22:13:00,22:14:36,S,Bray,Malahide
E846,31 Mar 2025,SMONT,Sandymount,22:15:00,22:16:00,22:15:30,22:17:12,S,Bray,Malahide
E846,31 Mar 2025,LDWNE,Lansdowne Road,22:17:00,22:18:06,22:17:30,22:19:12,S,Bray,Malahide
E846,31 Mar 2025,GCDK,Grand Canal Dock,22:20:00,22:20:42,22:21:00,22:22:12,S,Bray,Malahide
E846,31 Mar 2025,DC427,,22:22:00,,22:22:00,,T,Bray,Malahide
E846,31 Mar 2025,PERSE,Dublin Pearse,22:23:30,22:23:06,22:24:30,22:24:30,S,Bray,Malahide
E846,31 Mar 2025,TARA,Tara Street,22:25:30,22:25:18,22:26:30,22:26:48,S,Bray,Malahide
E846,31 Mar 2025,CNLLY,Dublin Connolly,22:29:30,22:28:42,22:30:30,22:30:36,S,Bray,Malahide
E846,31 Mar 2025,OSSRY,,22:31:00,22:31:00,22:31:00,22:31:18,T,Bray,Malahide
E846,31 Mar 2025,SUBJN,,22:31:30,,22:31:30,,T,Bray,Malahide
E846,31 Mar 2025,EWALL,,22:32:00,,22:32:00,,T,Bray,Malahide
E846,31 Mar 2025,CTARF,Clontarf Road,22:33:30,22:33:18,22:34:00,22:34:24,S,Bray,Malahide
E846,31 Mar 2025,KLSTR,Killester,22:36:00,22:36:00,22:36:30,22:37:06,S,Bray,Malahide
E846,31 Mar 2025,HTOWN,Harmonstown,22:38:00,22:38:06,22:38:30,22:39:06,S,Bray,Malahide
E846,31 Mar 2025,RAHNY,Raheny,22:40:00,22:40:06,22:40:30,22:41:24,S,Bray,Malahide
E846,31 Mar 2025,KBRCK,Kilbarrack,22:42:00,22:42:36,22:42:30,22:43:36,S,Bray,Malahide
E846,31 Mar 2025,HWTHJ,Howth Junction,22:44:00,22:44:18,22:44:30,22:45:36,S,Bray,Malahide
E846,31 Mar 2025,GRGRD,Clongriffin,22:46:30,22:46:48,22:47:00,22:48:12,S,Bray,Malahide
E846,31 Mar 2025,PMNCK,Portmarnock,22:49:00,22:49:30,22:49:30,22:51:12,S,Bray,Malahide
E846,31 Mar 2025,MHIDE,Malahide,22:56:00,22:54:24,00:00:00,,D,Bray,Malahide
P540,30 Mar 2025,CORK,Cork,00:00:00,,10:10:00,10:11:00,O,Cork,Mallow
P540,30 Mar 2025,CK789,,10:12:30,,10:12:30,,T,Cork,Mallow
P540,30 Mar 2025,RP805,RP805,10:19:30,,10:19:30,,T,Cork,Mallow
P540,30 Mar 2025,MW807,MW807,10:24:30,,10:24:30,,T,Cork,Mallow
P540,30 Mar 2025,KRLYJ,Killarney Junction,10:28:30,,10:28:30,,T,Cork,Mallow
P540,30 Mar 2025,MLLOW,Mallow,10:31:00,10:30:12,00:00:00,,D,Cork,Mallow
D540,30 Mar 2025,MLLOW,Mallow,00:00:00,10:30:12,10:48:00,10:48:24,O,Mallow,Cork
D540,30 Mar 2025,KRLYJ,Killarney Junction,10:49:30,10:49:00,10:49:30,10:49:42,T,Mallow,Cork
D540,30 Mar 2025,MW808,MW808,10:54:30,,10:54:30,,T,Mallow,Cork
D540,30 Mar 2025,RP806,RP806,10:59:30,,10:59:30,,T,Mallow,Cork
D540,30 Mar 2025,CK790,,11:06:30,,11:06:30,,T,Mallow,Cork
D540,30 Mar 2025,CORK,Cork,11:10:00,11:08:00,00:00:00,,D,Mallow,Cork
A230,30 Mar 2025,HSTON,Dublin Heuston,00:00:00,,21:00:00,21:00:00,O,Dublin Heuston,Cork
A230,30 Mar 2025,IBJCT,Islandbridge Junction,21:02:00,,21:02:00,,T,Dublin Heuston,Cork
A230,30 Mar 2025,ICADV,Inchicore Advance Starter,21:04:30,21:02:18,21:04:30,21:06:00,T,Dublin Heuston,Cork
A230,30 Mar 2025,HK101,HK101,21:05:00,,21:05:00,,T,Dublin Heuston,Cork
A230,30 Mar 2025,PWESF,Park West and Cherry Orchard,21:06:00,21:08:00,21:06:00,21:08:30,T,Dublin Heuston,Cork
A230,30 Mar 2025,CLONF,Clondalkin,21:07:00,21:08:48,21:07:00,21:09:30,T,Dublin Heuston,Cork
A230,30 Mar 2025,KISHF,Kishoge,21:07:30,21:10:00,21:07:30,21:10:12,T,Dublin Heuston,Cork
A230,30 Mar 2025,ADAMF,Adamstown,21:09:00,21:11:12,21:09:00,21:11:24,T,Dublin Heuston,Cork
A230,30 Mar 2025,HAZEF,Hazelhatch,21:10:30,21:13:06,21:10:30,21:13:12,T,Dublin Heuston,Cork
A230,30 Mar 2025,HK151,HK151,21:11:00,,21:11:00,,T,Dublin Heuston,Cork
A230,30 Mar 2025,HK157,HK157,21:13:30,,21:13:30,,T,Dublin Heuston,Cork
A230,30 Mar 2025,SALNS,Sallins,21:15:30,21:17:42,21:15:30,21:18:00,T,Dublin Heuston,Cork
A230,30 Mar 2025,HK177,HK177,21:18:00,,21:18:00,,T,Dublin Heuston,Cork
A230,30 Mar 2025,NBRGE,Newbridge,21:20:30,21:22:30,21:20:30,21:22:36,T,Dublin Heuston,Cork
A230,30 Mar 2025,CURAH,Curragh,21:22:00,,21:22:00,,T,Dublin Heuston,Cork
A230,30 Mar 2025,KDARE,Kildare,21:23:30,21:25:42,21:23:30,21:25:54,T,Dublin Heuston,Cork
A230,30 Mar 2025,CHVLJ,Cherryville Junction,21:25:00,21:27:12,21:25:00,21:27:18,T,Dublin Heuston,Cork
A230,30 Mar 2025,MONVN,Monasterevin,21:28:00,21:28:00,21:28:00,21:30:30,T,Dublin Heuston,Cork
A230,30 Mar 2025,PTRTN,Portarlington,21:31:30,21:33:48,21:31:30,21:34:30,T,Dublin Heuston,Cork
A230,30 Mar 2025,CY112,CY112,21:35:30,,21:35:30,,T,Dublin Heuston,Cork
A230,30 Mar 2025,PTLSE,Portlaoise,21:40:30,21:43:30,21:42:30,21:45:48,S,Dublin Heuston,Cork
A230,30 Mar 2025,PL277,,21:44:00,,21:44:00,,T,Dublin Heuston,Cork
A230,30 Mar 2025,PL104,PL104,21:47:30,21:46:00,21:47:30,21:46:24,T,Dublin Heuston,Cork
A230,30 Mar 2025,PL102,PL102,21:51:00,21:48:48,21:51:00,21:48:54,T,Dublin Heuston,Cork
A230,30 Mar 2025,BBRHY,Ballybrophy,21:54:00,21:57:24,21:54:00,21:57:30,T,Dublin Heuston,Cork
A230,30 Mar 2025,LDUFF,Lisduff,21:58:00,,21:58:00,,T,Dublin Heuston,Cork
A230,30 Mar 2025,TPMOR,Templemore,22:02:00,22:05:12,22:02:00,22:07:06,T,Dublin Heuston,Cork
A230,30 Mar 2025,THRLS,Thurles,22:12:00,22:10:48,22:14:00,22:12:54,S,Dublin Heuston,Cork
A230,30 Mar 2025,TS462,TS462,22:18:30,,22:18:30,,T,Dublin Heuston,Cork
A230,30 Mar 2025,TS460,TS460,22:21:30,,22:21:30,,T,Dublin Heuston,Cork
A230,30 Mar 2025,LJ458,LJ458,22:25:00,22:20:30,22:25:00,22:24:00,T,Dublin Heuston,Cork
A230,30 Mar 2025,LJ340,,22:28:00,22:26:54,22:28:00,22:27:18,T,Dublin Heuston,Cork
A230,30 Mar 2025,LMRKJ,Limerick Junction,22:30:30,22:29:12,22:32:30,22:31:54,S,Dublin Heuston,Cork
A230,30 Mar 2025,LJ352,,22:35:30,,22:35:30,,T,Dublin Heuston,Cork
A230,30 Mar 2025,LJ896,LJ896,22:41:30,22:35:18,22:41:30,22:41:12,T,Dublin Heuston,Cork
A230,30 Mar 2025,RC894,RC894,22:45:30,,22:45:30,,T,Dublin Heuston,Cork
A230,30 Mar 2025,CVILL,Charleville,22:50:00,22:48:54,22:50:00,22:49:06,T,Dublin Heuston,Cork
A230,30 Mar 2025,MW858,MW858,22:55:30,22:59:18,22:55:30,22:59:30,T,Dublin Heuston,Cork
A230,30 Mar 2025,MLLOW,Mallow,23:06:30,23:00:30,23:08:30,23:06:36,S,Dublin Heuston,Cork
A230,30 Mar 2025,KRLYJ,Killarney Junction,23:09:30,23:06:54,23:09:30,23:07:30,T,Dublin Heuston,Cork
A230,30 Mar 2025,MW808,MW808,23:14:00,,23:14:00,,T,Dublin Heuston,Cork
A230,30 Mar 2025,RP806,RP806,23:19:30,,23:19:30,,T,Dublin Heuston,Cork
A230,30 Mar 2025,CK790,,23:26:30,,23:26:30,,T,Dublin Heuston,Cork
A230,30 Mar 2025,CORK,Cork,23:31:00,23:31:00,00:00:00,,D,Dublin Heuston,Cork
E133,30 Mar 2025,HOWTH,Howth,00:00:00,19:44:48,20:02:00,20:02:24,O,Howth,Greystones
E133,30 Mar 2025,SUTTN,Sutton,20:04:30,20:04:48,20:05:00,20:06:12,S,Howth,Greystones
E133,30 Mar 2025,BYSDE,Bayside,20:07:30,20:07:30,20:08:00,20:09:00,S,Howth,Greystones
E133,30 Mar 2025,HWTHJ,Howth Junction,20:11:00,20:10:24,20:11:30,20:11:42,S,Howth,Greystones
E133,30 Mar 2025,KBRCK,Kilbarrack,20:13:00,20:12:30,20:13:30,20:13:42,S,Howth,Greystones
E133,30 Mar 2025,RAHNY,Raheny,20:15:30,20:14:54,20:16:00,20:16:00,S,Howth,Greystones
E133,30 Mar 2025,HTOWN,Harmonstown,20:17:30,20:17:24,20:18:00,20:18:30,S,Howth,Greystones
E133,30 Mar 2025,KLSTR,Killester,20:19:30,20:19:30,20:20:00,20:20:54,S,Howth,Greystones
E133,30 Mar 2025,CTARF,Clontarf Road,20:23:00,20:23:18,20:23:30,20:24:30,S,Howth,Greystones
E133,30 Mar 2025,EWALL,,20:24:30,,20:24:30,,T,Howth,Greystones
E133,30 Mar 2025,SUBJN,,20:25:30,,20:25:30,,T,Howth,Greystones
E133,30 Mar 2025,DC336,,20:25:30,,20:25:30,,T,Howth,Greystones
E133,30 Mar 2025,CNLLY,Dublin Connolly,20:28:00,20:28:06,20:29:00,20:29:48,S,Howth,Greystones
E133,30 Mar 2025,TARA,Tara Street,20:30:30,20:31:36,20:31:30,20:33:06,S,Howth,Greystones
E133,30 Mar 2025,PERSE,Dublin Pearse,20:33:00,20:33:48,20:34:00,20:35:24,S,Howth,Greystones
E133,30 Mar 2025,PERSE,Dublin Pearse,20:34:30,20:33:48,20:34:30,20:35:24,T,Howth,Greystones
E133,30 Mar 2025,GCDK,Grand Canal Dock,20:35:30,20:36:30,20:36:30,20:37:48,S,Howth,Greystones
E133,30 Mar 2025,LDWNE,Lansdowne Road,20:38:30,20:39:18,20:39:00,20:40:36,S,Howth,Greystones
E133,30 Mar 2025,SMONT,Sandymount,20:41:00,20:41:24,20:41:30,20:42:30,S,Howth,Greystones
E133,30 Mar 2025,SIDNY,Sydney Parade,20:43:30,20:44:06,20:44:00,20:45:36,S,Howth,Greystones
E133,30 Mar 2025,BTSTN,Booterstown,20:46:00,20:46:54,20:46:30,20:48:18,S,Howth,Greystones
E133,30 Mar 2025,BROCK,Blackrock,20:48:30,20:49:18,20:49:00,20:51:06,S,Howth,Greystones
E133,30 Mar 2025,SEAPT,Seapoint,20:50:30,20:51:36,20:51:00,20:53:30,S,Howth,Greystones
E133,30 Mar 2025,SHILL,Salthill and Monkstown,20:52:00,20:53:54,20:52:30,20:55:24,S,Howth,Greystones
E133,30 Mar 2025,DLERY,Dun Laoghaire,20:54:30,20:56:24,20:55:00,20:57:48,S,Howth,Greystones
E133,30 Mar 2025,SCOVE,Sandycove,20:58:30,20:59:42,20:59:00,21:01:42,S,Howth,Greystones
E133,30 Mar 2025,GLGRY,Glenageary,21:01:00,21:02:06,21:01:30,21:03:30,S,Howth,Greystones
E133,30 Mar 2025,DLKEY,Dalkey,21:03:30,21:04:54,21:04:00,21:06:30,S,Howth,Greystones
E133,30 Mar 2025,KILNY,Killiney,21:07:30,21:09:06,21:08:00,21:10:36,S,Howth,Greystones
E133,30 Mar 2025,SKILL,Shankill,21:11:00,21:12:00,21:11:30,21:17:18,S,Howth,Greystones
E133,30 Mar 2025,BRAY,Bray,21:17:00,21:20:36,21:18:00,21:21:48,S,Howth,Greystones
E133,30 Mar 2025,BYARD,Bray Yard,21:19:00,,21:19:00,,T,Howth,Greystones
E133,30 Mar 2025,BR49,,21:23:30,21:26:00,21:23:30,21:26:18,T,Howth,Greystones
E133,30 Mar 2025,GSTNS,Greystones,21:27:00,21:31:00,00:00:00,,D,Howth,Greystones
P714,30 Mar 2025,DGHDA,Drogheda,00:00:00,14:13:18,14:45:00,14:46:18,O,Drogheda,Dublin Connolly
P714,30 Mar 2025,LTOWN,Laytown,14:51:00,14:52:00,14:51:30,14:54:54,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,MSNEY,Mosney,14:54:00,14:55:18,14:54:00,14:55:36,T,Drogheda,Dublin Connolly
P714,30 Mar 2025,GSTON,Gormanston,14:56:00,14:57:12,14:56:30,14:59:54,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,BBRGN,Balbriggan,15:00:30,15:01:36,15:01:00,15:03:00,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,SKRES,Skerries,15:06:30,15:07:30,15:07:00,15:09:06,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,RLUSK,Rush and Lusk,15:12:30,15:12:24,15:13:00,15:14:00,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,DBATE,Donabate,15:16:30,15:17:12,15:17:00,15:20:06,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,MHIDE,Malahide,15:22:00,15:22:48,15:23:00,15:24:54,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,PMNCK,Portmarnock,15:26:30,15:27:54,15:27:00,15:29:24,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,GRGRD,Clongriffin,15:29:30,15:30:42,15:30:00,15:32:30,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,HWTHJ,Howth Junction,15:32:30,15:34:00,15:33:00,15:35:24,S,Drogheda,Dublin Connolly
P714,30 Mar 2025,KBRCK,Kilbarrack,15:34:30,15:36:06,15:34:30,15:36:18,T,Drogheda,Dublin Connolly
P714,30 Mar 2025,RAHNY,Raheny,15:35:30,15:37:12,15:35:30,15:37:18,T,Drogheda,Dublin Connolly
P714,30 Mar 2025,HTOWN,Harmonstown,15:37:00,15:38:00,15:37:00,15:38:12,T,Drogheda,Dublin Connolly
P714,30 Mar 2025,KLSTR,Killester,15:38:30,15:38:48,15:38:30,15:39:00,T,Drogheda,Dublin Connolly
P714,30 Mar 2025,CTARF,Clontarf Road,15:41:00,15:40:36,15:41:00,15:40:48,T,Drogheda,Dublin Connolly
P714,30 Mar 2025,EWALL,,15:42:00,,15:42:00,,T,Drogheda,Dublin Connolly
P714,30 Mar 2025,SUBJN,,15:43:00,,15:43:00,,T,Drogheda,Dublin Connolly
P714,30 Mar 2025,CNLLY,Dublin Connolly,15:45:00,15:43:36,00:00:00,,D,Drogheda,Dublin Connolly
A730,29 Mar 2025,HSTON,Dublin Heuston,00:00:00,,20:30:00,20:30:00,O,Dublin Heuston,Galway
A730,29 Mar 2025,IBJCT,Islandbridge Junction,20:32:00,,20:32:00,,T,Dublin Heuston,Galway
A730,29 Mar 2025,ICADV,Inchicore Advance Starter,20:34:30,20:26:00,20:34:30,20:34:54,T,Dublin Heuston,Galway
A730,29 Mar 2025,HK101,HK101,20:35:00,,20:35:00,,T,Dublin Heuston,Galway
A730,29 Mar 2025,PWESF,Park West and Cherry Orchard,20:36:00,20:36:42,20:36:00,20:37:06,T,Dublin Heuston,Galway
A730,29 Mar 2025,CLONF,Clondalkin,20:37:00,20:37:24,20:37:00,20:38:00,T,Dublin Heuston,Galway
A730,29 Mar 2025,KISHF,Kishoge,20:37:30,20:38:30,20:37:30,20:38:42,T,Dublin Heuston,Galway
A730,29 Mar 2025,ADAMF,Adamstown,20:39:00,20:39:42,20:39:00,20:39:54,T,Dublin Heuston,Galway
A730,29 Mar 2025,HAZEF,Hazelhatch,20:40:30,20:41:24,20:40:30,20:41:30,T,Dublin Heuston,Galway
A730,29 Mar 2025,HK151,HK151,20:41:00,,20:41:00,,T,Dublin Heuston,Galway
A730,29 Mar 2025,HK157,HK157,20:43:30,,20:43:30,,T,Dublin Heuston,Galway
A730,29 Mar 2025,SALNS,Sallins,20:45:30,20:46:06,20:45:30,20:46:24,T,Dublin Heuston,Galway
A730,29 Mar 2025,HK177,HK177,20:48:00,,20:48:00,,T,Dublin Heuston,Galway
A730,29 Mar 2025,NBRGE,Newbridge,20:50:30,20:51:12,20:50:30,20:51:24,T,Dublin Heuston,Galway
A730,29 Mar 2025,CURAH,Curragh,20:52:30,,20:52:30,,T,Dublin Heuston,Galway
A730,29 Mar 2025,KDARE,Kildare,20:54:00,20:55:00,20:54:00,20:55:12,T,Dublin Heuston,Galway
A730,29 Mar 2025,CHVLJ,Cherryville Junction,20:55:30,20:56:48,20:55:30,20:56:54,T,Dublin Heuston,Galway
A730,29 Mar 2025,MONVN,Monasterevin,20:58:30,20:57:48,20:58:30,21:00:48,T,Dublin Heuston,Galway
A730,29 Mar 2025,PTRTN,Portarlington,21:04:00,21:05:48,21:12:00,21:18:12,S,Dublin Heuston,Galway
A730,29 Mar 2025,GSHIL,Geashill,21:26:30,21:28:30,21:26:30,21:32:24,T,Dublin Heuston,Galway
A730,29 Mar 2025,TMORE,Tullamore,21:34:00,21:40:54,21:36:00,21:43:18,S,Dublin Heuston,Galway
A730,29 Mar 2025,CLARA,Clara,21:43:30,21:50:12,21:45:30,21:52:18,S,Dublin Heuston,Galway
A730,29 Mar 2025,CYDNN,Clonydonnin,21:54:00,21:59:30,21:54:00,21:59:36,T,Dublin Heuston,Galway
A730,29 Mar 2025,ATLNE,Athlone,22:02:00,22:06:18,22:07:00,22:09:30,S,Dublin Heuston,Galway
A730,29 Mar 2025,ATHMD,Athlone Midland Yard,22:09:00,22:11:00,22:09:00,22:11:12,T,Dublin Heuston,Galway
A730,29 Mar 2025,BSLOE,Ballinasloe,22:21:30,22:22:42,22:23:30,22:24:48,S,Dublin Heuston,Galway
A730,29 Mar 2025,WLAWN,Woodlawn,22:32:00,22:32:30,22:33:00,22:34:06,S,Dublin Heuston,Galway
A730,29 Mar 2025,ATMON,Attymon,22:39:00,22:35:00,22:39:00,22:42:48,T,Dublin Heuston,Galway
A730,29 Mar 2025,ATHRY,Athenry,22:45:00,22:44:12,22:47:00,22:46:36,S,Dublin Heuston,Galway
A730,29 Mar 2025,ENNJC,Ennis Junction,22:47:30,,22:47:30,,T,Dublin Heuston,Galway
A730,29 Mar 2025,GL368,GL368,22:53:30,22:52:30,22:53:30,22:52:42,T,Dublin Heuston,Galway
A730,29 Mar 2025,ORNMR,Oranmore,22:56:00,22:53:18,22:57:00,22:59:48,S,Dublin Heuston,Galway
A730,29 Mar 2025,GL374,GL374,23:04:00,,23:04:00,,T,Dublin Heuston,Galway
A730,29 Mar 2025,GALWY,Galway,23:07:00,23:02:06,00:00:00,,D,Dublin Heuston,Galway
A810,29 Mar 2025,ATLNE,Athlone,00:00:00,21:24:36,21:08:00,21:25:48,O,Athlone,Westport
A810,29 Mar 2025,ATHMD,Athlone Midland Yard,21:09:30,21:27:30,21:09:30,21:27:54,T,Athlone,Westport
A810,29 Mar 2025,KGHRY,Knockcroghery,21:22:30,,21:22:30,,T,Athlone,Westport
